Recipe,Question,label
"Place beans, garlic, oil, salt, and rosemary (if using) in Instant Pot. Cover with 10 cups cold water. Seal lid and cook at high pressure 14 minutes.
Release pressure manually. If some beans are still slightly undercooked, stir, cover, and use the Keep Warm function until cooked through.
Do Ahead: Beans can be cooked 5 days ahead. Chill in cooking liquid in airtight containers, or freeze in cooking liquid up to 3 months.",Do you cook beans in an instant pot?,1
"Place bulgur in a small bowl; pour in boiling water to cover by 2"". Let soak until tender, about 50 minutes; drain.
Toss cabbage, onion, parsley, mint, allspice, and half of the bulgur in a large bowl. Drizzle olive oil and lemon juice over tabbouleh and season with salt; toss again to combine.
Transfer tabbouleh to a platter and sprinkle with remaining bulgur. Serve with chiles alongside if desired (they’re meant to add some heat in between bites of the cooling tabbouleh).",Is the tabbouleh the same as the bulgur?,1
"Preheat oven to 350°F. Combine raisins and vinegar in a large bowl; let sit until raisins soften, 15–20 minutes.
Meanwhile, toast pine nuts on a rimmed baking sheet, tossing halfway through, until golden brown, 5–7 minutes. Let cool.
Add pine nuts, tomatoes, red onion, and oil to bowl with raisins; season with salt and gently toss to combine. Add basil and toss once more.
Transfer salad to a platter and drizzle pomegranate molasses over.",Do the pine nuts and vinegar melt in the oven?,1
"Simmer vegetables and fruits in broth in a 3-quart heavy saucepan, covered, until very tender, about 12 minutes. Stir in cream, butter, curry powder, and salt and heat just until hot (do not boil).
Purée soup in a blender until smooth (use caution when blending hot liquids). Thin soup with water if desired and serve sprinkled with chives.",Is the soup made with water a jug of water?,1
"Mix everything together in a bowl and then refrigerate until you are ready to serve. It’s really that easy. (I like to mix the mayo and lemon juice together before stirring it into the rest of the ingredients.)
Do Ahead: Will keep in an airtight container for up to three days before getting funky.",Is there a difference between mayo and mayonnaise?,1
"Bring vinegar, sugar, salt, and garlic to a simmer in a small saucepan over medium-high heat, stirring to dissolve sugar and salt. Pour brine into a small heatproof jar or bowl, add chiles, and let cool.
Do Ahead: Chiles can be pickled 1 month ahead. Cover and chill.",Can you pickle chiles in advance?,1
"Cook butter and garlic in a medium skillet over medium-low heat, swirling pan often, until foaming subsides and garlic is fragrant, about 2 minutes. Add panko and stir to coat evenly. Cook, stirring often, until panko is golden brown, about 4 minutes; season with salt.
Transfer to a plate and let cool. Discard garlic.
Do Ahead: Panko can be made 5 days ahead. Store airtight at room temperature.",Can you make panko ahead of time?,1
"Toast sesame seeds in a dry medium skillet over medium-low heat, tossing often, until evenly deep golden brown, about 5 minutes. Transfer to a food processor and let cool.
Add sea salt to sesame seeds and pulse until about half of the seeds are pulverized (there should still be some whole seeds), 6–8 pulses. (Alternatively, coarsely grind in a mortar and pestle.)
Do Ahead: Sesame salt can be made 1 week ahead. Store airtight at room temperature.",Is there a difference between sesame and sea salt?,1
"Bring sugar and water to a boil in a small saucepan, stirring until sugar has dissolved, then transfer to a bowl and cool syrup completely (or quick-chill by setting bowl in an ice bath and stirring occasionally until cool).
Stir together juices, wine, Cognac, mint, fruit, and cooled syrup in a large pitcher. Chill, covered, until cold, about 1 hour. Stir in Champagne.",Is the cognac in the sparkling wine?,1
"Preheat oven to 350°F.
In a bowl, combine wet ingredients (minus the peanut butter).
In a separate bowl, combine dry ingredients.
Mix wet ingredients into dry ingredients.
Pour mixture into a baking pan sprayed with coconut oil spray.
Top with peanut butter, with a few dollops around the entire pan. Use your knife to drag the peanut butter through the mixture to create swirls.
Bake for 30-35 minutes, or until a toothpick comes out clean.",Do you need peanut butter to make this?,1
"Fill a large pot with 1"" water and fit a steamer basket into pot. Cover and bring to a boil over high heat. Carefully place eggs in steamer basket. Cover with a tight-fitting lid and steam 12 minutes.
Using tongs, immediately transfer eggs to a large bowl filled with ice water to stop cooking. Let sit until cool enough to handle, about 10 minutes. Peel.
Do Ahead: Eggs can be steamed and peeled 1 week ahead. Store in an airtight container and chill.",Can you steamed and peeled eggs 1 week ahead?,1
"Empty cup into a nonstick pan or microwave-safe bowl.
For stovetop, add 1/2 cup of water and stir over medium-high heat for 4-6 minutes, until water has been absorbed and texture is thick and creamy (like grits). For microwave, add 1/2 cup of water and heat for 4 minutes.
Return to cup or transfer to your favorite bowl!",Do you have to boil a small saucepan of water?,1
"Shake lime juice, mezcal, amaro, agave, and egg white in a cocktail shaker (or in a tightly lidded 1-qt. glass jar) until frothy, about 1 minute. Fill shaker with ice, cover, and shake again until outside is frosty, about 30 seconds. Strain through a fine-mesh sieve into a coupe glass. Garnish with a few drops of Angostura bitters (drag a toothpick through drops to create a swirly pattern if you wish). Top with lime twist.",Do you need ice to make a cocktail?,1
"In a blender, puree all the vinaigrette ingredients until the mixture is smooth and well incorporated.
Toss the arugula in a large bowl with the vinaigrette until the leaves are well coated. Arrange the persimmon slices on two serving plates, then top them with the dressed greens and serve.",Is the arugula the same as the vinaigrette?,1
"Heat the coconut oil in a large, heavy-bottom skillet over medium-high heat. When the oil is hot, add the root vegetables. Sauté, stirring occasionally to prevent sticking, for about 10 minutes. Next, add the onion, and continue sautéing until the vegetables are tender and have started to meld together. Sprinkle in the rosemary and salt to taste. Serve warm.",Do the root vegetables need to be cooked to get crispy?,1
"Line a large baking sheet with parchment paper and set aside.
In a food processor or blender, place the figs, 1 1/2 cups coconut, coconut oil, cinnamon, and salt and blend until a smooth paste forms. It will have the consistency of brown sugar.
Form the dough into 1-inch balls, about 1 tablespoon of batter for each, and then roll the balls in the remaining shredded coconut.
Refrigerate for 30 minutes and serve.",Are the figs and the coconut in the same thing?,1
"To make the salad, combine all of the salad ingredients in a large bowl. To make the dressing, place all the dressing ingredients in a jar. Seal the lid and shake until well combined. Pour the dressing over the salad and toss until well coated. Serve at room temperature or chilled. Keeps well in the refrigerator for up to 4 days.",Is this charred salad ready to eat?,1
"Cook garlic, orange, and oil in a small saucepan over medium heat, stirring occasionally, until garlic starts to turn golden, 10–12 minutes. Remove from heat and add rosemary sprigs. Season with salt and let cool.
Pour garlic mixture into a medium bowl, add cheese, and gently toss to coat cheese. Cover and chill at least 12 hours before serving.
Cheese can be marinated 3 days ahead. Keep chilled.",Is there a difference between fresh or dried garlic and white garlic?,1
"1. Combine the chocolate and milk in a heavy saucepan. Place over medium heat until bubbles form, reduce the heat slightly, and simmer until the chocolate melts, whisking constantly.
2. Before serving, raise the heat until the chocolate just boils, still whisking. Enjoy.",Is the milk and chocolate the same thing?,1
"Cook haricots verts in salted boiling water until crisp-tender, 4 to 6 minutes. Drain.
Heat zests in oil with 1/2 tsp salt and 1/4 tsp pepper in a 12-inch heavy skillet over medium-low heat until fragrant, about 3 minutes. Add haricots verts and cook, tossing, until heated through. Add lemon and orange juices and toss to coat.
Haricots verts, without zests, oil, and juices, can be cooked 1 day ahead and chilled.",Can you freeze haricots verts without zest?,1
"Whisk together vinegar, shallot, zest, 1/2 tsp salt, and 1/4 tsp pepper in a small bowl. Add oil in a slow stream, whisking until combined well.
Peel persimmons and cut into 1/3-inch-thick wedges. Toss watercress with persimmons and enough vinaigrette to coat, then season with salt and pepper.
Vinaigrette can be made 1 day ahead and chilled.",Can you make vinegar in advance and chill it?,1
"Cut the sweet potato lengthwise into 1/4-inch slices. Toast it in a toaster (you will probably need two cycles) or in a toaster oven for about 10 minutes, until the potato has cooked through and is golden brown around the edges. Add the toppings of your choice and sprinkle with a pinch of sea salt. Get creative!
Store any unused “toast” in an airtight container in the refrigerator for up to 3 days and reheat before serving.",Do you eat the sweet potato in this recipe?,1
"Remove the yolks from the eggs and place them in a bowl. Mash them with a fork, then add the kefir, wasabi paste, mayonnaise, and sea salt and mix well. Spoon the mixture back into the egg whites, topping each egg half with about 1 teaspoon of caviar. Arrange the deviled eggs on a platter and garnish with the fresh herbs.",Are the deviled eggs the same as the kefir?,1
"Whisk chile, garlic, orange zest, orange juice, vinegar, oil, and salt in a large bowl to combine. Using a peeler, slice lengthwise strips off long neck of squash to make long ribbons until you have 8 cups (9 oz.). Add to bowl with dressing and toss to coat. Let sit, tossing occasionally, at least 30 minutes and up to 1 hour to tenderize and marinate.
Toss in roasted pumpkin seeds, then using tongs, transfer to a serving platter; discard any excess dressing left in bowl.",Do you have to toss the pumpkin in the dressing?,1
